user_id,pca_0,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10,pca_11,pca_12
23557,2.5281213326995937,-1.2026473321977778,0.030317132763529785,1.7876667817901335,-0.6166453825238014,1.2570852399428742,-0.7496101333233423,-1.747511500646815,0.040580801749532165,-0.6633633725504854,0.6133230665388082,0.09792170420367534,-0.49072081854108124
94883,1.3686945560593435,-0.4726947184066331,-1.0347550402314756,0.9858577281613979,0.1212343379543293,-0.7875944231525617,-0.4816327558015405,-1.0244227083511588,-0.5518473028970132,0.43850903332281604,-0.35477373213011754,0.2554014638352126,0.32870568478950113
101486,1.7288013925790375,-0.27477982350231844,0.3142403154397217,1.598739575764689,-0.7420648450644791,0.25702180647673173,0.16678801287910988,0.18780244522568776,-0.8036846555867929,-1.0667756088607567,-0.8473340533405773,0.11833179873178357,-0.06253524636506538
101961,-2.7952256705794176,-2.5320782555690062,-1.0845915893217042,0.27144262219881765,0.05247041331968145,-0.283454662533106,-0.1744133907230062,-0.706345744288246,-0.5751675088792574,-0.08748302013792116,-0.43618256407639205,0.7993431484273584,0.907680647029916
106907,-6.7057923225258085,19.350421162542172,-7.678691374074628,1.55366008470361,-2.2610816388352672,3.1970758048834895,1.148371934859326,0.5293046171199458,-0.4329031039173031,4.954441837144646,-0.0712674709495501,-4.269119563850468,0.5433540411475597
118043,-2.9018369149132965,-0.7248012954608606,-0.9120216099060593,0.0912342425781095,-0.964354684406,1.19711246354177,1.0327972468974103,0.6468467247250025,-0.6167057063447143,-0.49576986375752624,1.8087284445009852,-0.7293590014777555,-1.3889507526183809
120851,2.749591545986177,0.4906993687492396,-1.1527827292009207,1.4167688841303678,-0.8129521140177782,0.857869165752553,0.1244153399024831,-0.04640303010056823,-0.4710824270011794,-1.3884211157929263,-0.9272704142394433,-0.2431054455425498,-0.11210265161671772
125845,-0.7640792133892913,-0.05845766424075492,-0.5539203953098092,0.8845409805826039,1.8347524856138882,-0.1560435815585256,0.4433415570337373,-0.11848339736589802,0.4966311738121641,0.3401697347794857,0.2720660761894422,0.04552472932684448,1.089233694590637
133058,2.8824873413107652,0.84231622639461,-0.2841874759705154,-2.089024675447222,0.696648276424514,-0.851271236828126,0.15162987930558108,-0.4147906413313328,-0.6492911635312091,-0.4090905347001837,-0.15289046979510054,-0.2696315250650175,0.8219346611072974
149058,-3.0523811932240976,-2.023803801549474,-0.9804570054988744,-0.162928109346163,-0.451770679981552,0.25499302682802744,0.7046750782961287,0.6146116423982628,-0.8088860719655281,-0.7554236689518401,-0.9449692042827044,0.014973135489082913,-1.2905594828190645
152583,1.4790254703098067,1.3729064156151298,0.14697753940576067,-0.535090778821982,-0.09310096233348683,-0.06163493520703996,0.3030618616641945,-0.22274222626384052,-0.7334510706432085,3.051177239519358,0.28306278296679555,-0.7677498559456113,-0.2964815921965957
153982,-0.2643892381872053,-0.9296306285192105,0.23496952166364787,-0.349705886775807,-0.3902209928000749,-0.6282191967984684,-1.460668334749754,2.1809420268051376,-0.30406710239570994,-0.23078703403200032,-0.968406429738039,-0.015440622345157137,-1.078506067991895
160754,2.703587278276751,-0.06707477111494993,-0.2946363195292743,1.5417821698004526,-0.8206087828892777,-0.14510689955145606,0.5393241416842479,0.7546334892085775,-1.0773979208228561,0.8844627192808368,-0.1494008829900981,0.3389421583086027,0.05689342964941447
164522,1.9966136293473113,0.5486313778004472,-0.7772470135794485,1.0325498682185454,-0.8748045266789055,2.2812197934055343,-0.26968830664793975,-1.273496035516853,0.14496238252581606,0.6602110151734915,0.5411749864807059,-0.3964781970145963,0.4005501270922524
167852,4.618223431969428,-0.23438547747311383,0.7914166234003404,-1.8527763899665066,0.45957718958288524,-0.4444217573114599,0.24156648391655366,-0.2687505471057184,-0.6790291955411325,0.156292353351851,0.2576388266252684,0.1988356398090269,0.741533063668666
171470,-7.032933967297254,11.705801497751963,2.7417808795629504,-1.624526342436767,1.3808032394885728,-1.8119746424055165,-0.19962000007327538,-1.1887639570645587,-0.6948048430481714,-2.904851815500335,1.3084819151977785,-2.328523709676185,0.8482593665630459
174997,-2.2769543463438175,0.8288354875403712,2.977342430089122,-0.9482214771995622,0.4438868542369035,-0.5191845916548863,0.085912636167671,-0.5234516308676941,-0.773459422611463,-0.20491101807862522,0.2378180494942734,-0.437044041551158,0.25507913983656405
175032,0.3626189948687721,-0.5253687603698491,-0.09092531999067571,-1.0048360795980644,1.6819305309271406,1.0392211633844015,0.8326633943106417,0.07947920598219092,0.6506324823471358,0.35244930860943097,0.23058854979029064,-0.08283827903131677,0.2649126114475616
181157,-0.8063493675174261,-0.9012442131755217,-0.25939497191005456,1.2668748406281043,-0.6127006770658803,1.222678377652263,-0.14595599384618674,-1.0226604907299093,-0.1585943408665254,0.6025491686088196,1.3838936989164914,-0.09403372926291877,0.21437860573260575
182191,1.588138797036293,0.860692884788912,2.0439309690092755,-0.9158933620485148,-0.471236405999985,-0.1212619908560164,1.3310847256607017,1.548293155423962,-1.3580727699652206,0.7590357089550257,1.0565954093402428,0.12683555657535578,0.1952983170831668
187212,-0.4768670385821511,-0.3267719353158239,-0.9555281964199468,1.6478931412060116,-0.49670624000247826,-0.7109946804484554,0.2897956484548727,0.4623223743490053,-1.0370857177278925,-0.11607415550779596,-1.0484458638302758,0.012444221098938618,-0.19393571098760112
189676,1.0451579016511376,1.5479752168383636,-1.4024769376428634,-0.32818382348637654,-1.37920383759138,2.0265196012872093,1.107711481095357,0.9909320099899851,-0.7370983554653094,2.118524812743073,-0.6505585989902065,-1.1686530162302173,-0.6119163640868084
190866,-2.6948708837258786,-1.3339401279490888,-0.18472183097201142,-0.8125848191246532,2.143437954163051,-0.2408953382996818,0.5477933092124699,0.029961186405977547,0.357510556552701,0.2983274896245815,-1.6013468631886398,0.1598675066612652,-0.008211238055315649
195192,1.6411868091919006,0.7630409629001422,2.3329685381033816,-1.136264790454375,0.49918701119017816,-0.4073468382968931,0.006726983146711429,-0.5596024271798012,-0.6360962691942426,-0.10790196229066658,-0.27909388622414055,-0.3044340450255784,0.33447689655068985
204943,-6.025751983994788,-0.29007993679663074,2.733958261482088,-0.9689921866110291,-2.1631500591887454,0.03767060249308211,-1.1255687112523454,0.6848028588293417,2.246913433846284,1.457505998407945,-0.5229131032646902,0.4636528712427115,-0.2825468016126168
204997,-5.584236681479142,1.2654979975203866,5.5949098929242345,1.1956898943684875,-0.13291353990974197,-0.34003094788770516,-0.09062784546000095,-0.5819668174775349,-1.021601072206994,0.1588612173119719,1.1629076588394784,-0.3086443020626728,1.3629534073440037
205044,-0.26873865826795135,0.21159010197105907,-0.9342665765592487,1.105526358155212,0.6027249041667684,1.4168811432502941,-0.9745814436429651,2.4225056551585866,1.236923138855344,-0.9635179742887304,-0.2391352671296966,-0.3162651546667313,0.6094114394686714
206011,-1.7419998207986271,-1.576888821450868,-0.08204414334576282,-0.5711161262607747,-0.2770993226546283,-0.1540866087172818,1.0109965658584983,0.9455748736524242,-0.9400369351271566,-1.0524489639695045,0.7515175852478515,0.02483510107855599,-0.7225603039034855
216796,-0.6554204090483794,6.19531614229783,-1.5228573906059253,-1.910965778934572,-0.515315608233634,1.957432856414685,0.36277442209233196,-0.5907280332022833,-0.3223225946748017,1.493301874584051,0.9604290767624653,1.5082891765345126,-0.12291352984021647
217114,4.905613247122239,0.028212226838212853,0.7048477546200485,0.22921013145820993,-1.5877717644856184,-2.0795213016286542,3.081234128679511,1.2699021457250135,4.46445646279559,-0.3706998565540803,-0.3745835952668196,0.8982851472488087,1.7429855136413903
217136,1.5061086871421847,0.7394444836348247,-0.438027410250706,-0.5898606243004254,-0.07874772528629924,-0.5594773365889055,0.5900662428543894,0.581704371564307,-0.9332869720601655,-1.2563629775631373,-0.800287322901112,-0.6433572216848157,-0.6353252712700779
220725,-3.692569371215602,0.6447844873957238,3.0978945685004136,-0.11991240456720116,2.0081179155093114,-0.13126299409656914,0.4552200431336437,-0.2084744202298861,0.28995473245683023,-0.2969835179478387,-0.29623388190964683,-0.5140962618127249,-0.0993100274801633
224996,1.3598238555728204,0.2944296951256092,-0.42280071230492855,-0.6020018269141637,-0.204810707062674,-0.8448817923827763,-1.5544476833945746,1.9806622883455107,-0.18435310247053233,-1.024870052050629,-0.6913411203653537,-0.407867736104109,-0.9419238313859626
226367,-0.4192762846191048,-1.0110688800804344,-0.5423021660828031,-0.8227861941525977,0.1757376281159105,-0.014989443671218074,0.0801587376355371,-0.6573588461975164,-0.44399063799487914,0.49112007530684415,0.27233415558713553,-0.06788614956974674,-0.5421261882710409
228195,4.477891042244211,0.16660945605034105,1.4045714000804634,-0.25238230378637694,1.5254420414247263,-0.11848461692740021,1.4542684449109602,1.6186712388355855,-0.0528291183479113,-0.3128371693514554,-0.11313699171318692,0.012422689287792015,-0.15691804264866663
228872,1.0367165080184364,1.0019108839615427,-0.1393744450269657,-1.239784544293395,-1.3009671476746318,-1.0289498841836018,0.9472138992803153,-0.7644048171226384,1.7247955034226912,1.1362577520816284,-0.45307647394026296,-0.6176915329070773,0.06495446597680976
229009,-1.4920462476850163,2.6711590143547856,-0.9124511409439601,-2.569276561514422,0.6668244782201578,-0.7719562958517734,0.06743213293930413,-0.48378476224747197,-0.8097148864090047,-0.6375636125166557,-0.8891126912640076,1.3236531829387124,0.6439057659857608
229108,-0.3511066063956838,4.113877308895215,4.669973356892492,-1.194915275678152,0.4974280914548845,-0.680129727019125,-0.2220149922568324,-0.7146928024757451,-1.0331865270968887,-0.5218124568787725,-0.03901390741084896,2.260783011803432,-0.07959074068982673
229330,-1.1035723404953752,-1.5817322084402896,-0.5566216001851922,0.6167217340697244,-0.051138242035481916,-0.05161762102602585,-0.45814100425370946,-1.00947874934738,-0.5058828310960138,-0.06455936157574059,-1.2377784830528187,0.5413586169049288,0.6842656023556987
232647,1.9492078555379404,0.3461310066468013,0.010497040133670555,-1.888632926047801,-0.4697647230996571,1.8268924581972337,0.3678031891190894,-0.36031489387113436,-0.36704473093422074,1.2502180109442915,-0.5340998194161878,-0.22902881447724496,0.7660745576094357
249521,0.3077009695058688,1.4107136822880142,-0.7644928024454427,1.862432231088047,-0.7944216900760559,-0.6018893753334752,-1.7551465426099337,1.741526513645836,-0.10946276629582055,-0.04357262575683408,0.8140013162950478,-0.9470913400353247,-0.469928875154006
252835,-2.066039357424483,-1.6688160337891065,-1.0302042857321438,-0.7930790052784311,-0.39889248898918,-0.20027172649892364,0.959347408933265,1.0273826010582194,-1.1024947477521274,-0.3401206394517576,-0.422654446583621,0.1849073120902279,-0.6318108541927842
258451,2.69380979591794,-0.0653087557596458,2.2192515377692392,-1.4408388326426869,-0.39465586339994285,1.778047142198939,0.02515293684549991,-0.7705676471808052,-0.31566971599867355,-0.15967883442003258,-0.5572864698041455,-0.23747823656074424,0.5408597073410991
264470,0.6535479147374854,0.18813569873669964,-0.4802084464832999,-0.13948029990979816,-0.4532999894489179,0.3236136364522437,0.7618103239493422,0.5998384960035946,-0.7239436844149998,-0.5942186929466451,0.14673509234303966,-0.595582370797818,-1.0884547909492452
276512,2.176779730520446,1.0093119674787339,-0.7198186510089709,1.207282992544635,-0.5523302776654189,-0.6344661618036789,0.5790906260841291,0.8120428077616779,-1.1254688474751082,0.5537334078897465,-0.16928768942128433,-0.17582921856789202,0.4313300011324422
281952,0.15781260555969995,0.29826877346200503,0.14718136918367328,-0.7550410345373939,0.09744979832260432,-0.263931898244116,0.36880660065455156,-0.2234377878503598,-0.6896452365917881,1.9708125986405833,0.9732615984563371,-0.500442737640568,-0.221992729043445
283325,1.189648449434059,0.21876791508460733,-0.45503896295492285,0.8992926903530074,-0.1377515184237179,0.5616895081059928,-0.539937893409761,-1.4424003988165397,-0.0812673809571712,-1.093529646349312,0.391996105690272,-0.3746633743559711,0.45284850551128836
290123,-5.249371984409012,-2.22952857763777,-1.3219053795556472,0.5603408439353514,1.6523686879956834,0.06228990403243225,0.39087566415652275,0.020907126387056846,0.28548328912665766,0.8797153329271467,-2.2087950208558795,0.757336133125929,1.2098688713474297
297546,-3.2514816557487993,-1.4687793773632882,-0.06475409253614568,0.95959596063797,-0.17260904999756826,0.003705567946619234,-0.28285182174253165,-0.8783409802444265,-0.5458531086179628,0.3745099328491251,-0.26019537783384394,0.12939177869522117,0.5494693437859748
298253,1.6633395565810831,2.44476774051141,-1.6719927078901833,1.5636716548742748,-0.6931380317514702,-0.8307422915286539,0.6715545946496116,0.9074079028345076,-1.2036818201170405,1.924333094815827,0.1424086290158708,-0.9347664796935021,0.17960568672189162
299476,2.2874646239549348,0.3718240127133489,1.4221818710040917,1.1328964651200724,1.979746696418754,-0.3950672549950808,0.17218268811653914,-0.30646309312776954,0.44452442297657335,-0.10249710404129109,-0.24154396912348183,0.16728839918304647,1.1117527902796687
306165,4.388211127749237,-0.12493940568526724,1.1690917030546537,-1.6387303890869789,0.4601129819607723,-0.47276121830307455,0.18765354121566025,-0.33056627581953785,-0.6755836383840428,0.1634232269564668,0.2470211333394804,0.0975437101957968,0.6050394312744548
306819,-1.5125790985174583,0.5743671084253504,4.63920925236743,2.832131074031812,-0.8752613321109398,-0.28593464000701024,0.215293035928334,0.34745094750592015,-1.2526999007093542,-0.2004752854687209,0.4049196206195389,-0.19440760647047642,-0.4283513274849878
312488,2.3238983651490286,0.8703593139236105,-0.7392788132655654,-0.10760884700405154,-1.412686972053586,-1.3909595214669361,0.8248508604280058,-0.69123123174341,1.6257092388040297,1.2047175135458474,-0.09999346288040963,0.06993754504582199,1.5640164500499714
313724,-5.072850732113463,-0.016231465180816033,4.0064113204653475,0.2023806672328408,-0.08353966016965117,-0.12796425480304321,-0.3216546078239127,-0.869620916896514,-0.9252405597827531,0.8249909022645602,-1.4575148636891062,-0.4671454502119595,-0.6893718068794445
316527,-1.818648564857423,-1.2335849654630775,-0.858382723808468,0.5653731969675494,-0.9051551056050576,0.5316197122578977,-1.5350989748061268,1.9893667982809051,0.0036704958761527764,-1.1119069319138755,-0.5108030530128761,0.19063224518722416,0.5423598432182251
317688,-1.6767887201661047,-1.4871336631662473,-0.6212351603731985,-0.5507976412487106,-0.26335713468244126,-0.346759328873957,0.917538640397646,0.9772552508903877,-1.0421724846191327,-0.41118672106133247,-0.34384581673486136,0.10163239854594823,-0.7768211438702884
322867,2.5631777843907604,0.04483203922217867,-0.19903454209704474,-0.37249581880320426,-0.17842210848964388,0.64425412054221,-0.06595539484749867,-0.8281698274249001,-0.3395038198340813,1.4560669059433318,-0.15960695820012918,-0.2918255625748404,-0.8354014633934056
324191,1.9458404021361015,-1.0391199275964862,0.1263638456367315,-0.8524381834348658,0.024064232170445194,0.242864191015515,-0.03457624964694237,-0.6837028302278595,-0.5044035740354132,0.7784251488687548,-0.4037118546970515,0.31221349850298014,-0.45814579278926004
328590,-4.0547534154627325,2.1149173503513876,4.182497781435222,0.48879690808437803,0.033215892762359596,0.312657885315817,-0.28240141722855255,-1.280568443474456,-0.40331275238599823,-0.7412185677761836,1.0180856607800532,-1.620069908213805,-0.888806863229159
330764,-2.089822680069459,1.332706217461288,5.424944901707634,0.025889436408154377,-0.343624011043921,0.3178178627441863,0.0677296358283055,-0.5281533532233398,-0.9690967409837744,1.2959355000780666,0.8024712645136548,-0.6839756364097882,-0.16076523136588775
